"SubscriptionName","SubscriptionId","TenantId","State","SubscriptionPolicies","Tags"
"ema-brasil","6c0ec017-9b5e-4188-964a-da71226ac9ab","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ema-demo1-lapan","1b945d6c-2981-4c4c-a06b-fb1a16ced6fb","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"EMA-SMG","274c6d9d-c033-4e27-8963-9dc653a77eb1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"EmaAzureDevTesting","eb534d1e-4403-425f-94e9-1855db4f600f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"embtriagebot","cbdb02d0-b9dd-46b5-b76a-6cb8a438e8c8","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Endpoint Management Assistant EMEAT","bfa37ffb-aa06-4244-adb8-b18c1686a7bd","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Engineering Applications","2e3f2b7d-c690-43b8-acfe-4bcc71eaa53b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Enterprise Data Governance and Quality","0113e9c1-1372-4ada-be23-5f606cf6127c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Enterprise Data Governance App Engg - Pre Prod","81f04040-e4c9-4216-b5ac-3c27701cdba6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Enterprise Data Governance App Engg - Prod","b5219297-a687-4c27-a12b-6d1822fb526e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Enterprise Dev/Test","cb20d79f-06cf-46ba-b327-40e30ee5096d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Enterprise Hosting Sandbox","4b33378b-55e4-4a16-a5e2-3b5d07f025f1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Enterprise Platforms-Data Platform","178b5fd2-ddba-4760-94e0-200521b10a6d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","environment=dev"
"Enterprise_Hosting_ECO_Spot","d1e51828-7018-49a7-a4c4-d11cc48794fc","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"enterprise-search","0f57ac63-95cb-449c-80d1-dc5133302170","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"EPG System Revenue","297811ff-da8b-4258-ac4d-a18d08b24bd8","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"EPG_SIE_CIM","d19acc8d-8fd2-4466-868a-434561cd18ba","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ethernet_fnic_ipu_azure_devops","658e4382-b24c-480c-8b37-09ac915ad7a9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"EUC Engineering Training","dcbb93f2-eb20-449f-a1f8-16b8047112f6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Europe iBEMS account","f2a3d36d-d733-4a0a-aa80-1448d2215245","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ezbotchatbot","17879647-7f4e-4774-a729-e84e9a89d7dd","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"F28-TM2-BE-CSB Server","a9f77a8b-603c-4b6e-912b-b4d99c4c7916","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Fabric-Capacity-ITAIS","03ee3ee5-b061-4654-a37b-10279cb3f558","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"FAMBot","de3792f0-5c62-4484-9079-dd5ec5512e0d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"FCE Development","e99a34d3-e010-4d31-893d-c92ca6ab6dab","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"FCE Information Systems","b5cb9a3f-6a34-417c-9b27-43d3dad10e1b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"FCE Production","99007474-312a-4952-993b-0a9806a2a92a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"File Transfer IFS (Pre-Prod)","ef70f72b-09ba-4441-8326-bd065f5b8201","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"fin-dev1","808b8913-ec2e-4c92-99ad-a8da505eb414","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Finance Analytics - IT Managed","833d9b8c-dd3f-47a3-9f2f-bbb8e8f6af01","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Finance Sandbox","f45404f8-d0c8-4800-8795-47454b9740b2","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"fiv_copilot","98cc3b40-39f5-4d42-bb7c-1b51ac53666d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"FIVCoPilot","c0b1d489-1202-4201-a7d8-93bd4ebb5a04","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"FleetAssistant","ddbf1c80-b7bf-4154-819c-41653634fd69","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"FlexAgent","9d9a1ff5-ba63-4b28-bf22-831500591c22","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"fmoctoazure1","8d044cd5-238f-456a-868c-f7e61180ed4e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"fmsc-ma-data-eng-msfabric","b806016b-f18b-4fff-b381-e17a8cf3c412","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","Purpose=Fabric"
"fnic_fw_ai_platform","cec10487-f50d-4055-b174-2bab0d635418","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"FNIC_SIE_Azure_devops","5198f6c8-0745-4286-a1bc-13acab76a758","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"foundry-secure-portal","a400cdb3-c0a6-40b6-9317-4ecb602dcfda","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"foundryservices-ext","6623429c-fef1-44b9-9438-a7f913b13d70","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"fscc-ai","fb330cd9-1243-4af3-9024-13407a9a15a4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ftegpt","598b5b8e-7ae1-4206-9e08-dd9e9ef29742","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Fusion and Aguila DevOps","2de7f472-6988-493b-af13-d8458e6e06e9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"FWDev-GPT-Test","cfd4a423-c6e8-4b92-b672-5fef545af3e9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"G-AIaaS","90c96f09-4cba-4d22-a58e-b561b00d51d4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GEMS DA","e10a63c5-791f-4a8e-8248-de5c57cecf11","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","Organization=EMP"
"Generative AI in Architecture","3213a72e-6ea4-486d-b9ef-fa4bce8aba48","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ghars","ff4cf9b4-1ad3-4c0b-bf76-d7bc1adb3f10","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"GIER-app","a14b55b5-a35b-44d1-ab98-94a229bde4dc","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"gio-ai-its-hyb","1fc71882-8aba-4c84-8b36-bff392d3950d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GitHub 1Source Billing","768aee8e-4177-4cde-a779-88fed7d31044","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"github-oss-security","9f54e18e-fa9f-414d-9ed7-b69486363336","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Global Supply Chain Operations - PreProd","a549b677-d6c5-4262-ae49-5e5670b5edb8","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"glocloud","d3a8e52e-62d2-44d6-ab73-8f4988c700bc","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GOTO","62f79dc5-2c5a-4820-ac17-cb452050a086","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Granulate Azure Production","093b52df-d4b2-4da0-bd46-d553eafa7f65","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Granulate Azure Staging","d228200d-9c03-4b96-ae3e-6565c181e377","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"GSC SCES BIZ PROD","cd5cc78b-cca1-4102-9036-3f1a5dc7b8b6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GSC SCES Prod","b3c4e5d1-06b1-4605-bc6e-8e5ba99defa3","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GSC_TestDev_Azure","98fa9661-17be-4480-b5ea-d8a81b872ff6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"GSC-Production-Azure","4c9a4c11-9421-4a85-a20d-cacfba3082e3","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GSE CDA","52d2d1a5-a575-4ed0-b624-24e6658675c4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GSE CDA Integration","8094b4a3-2daf-40ea-9625-5eb5c4565d1a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"GSE CDA Sandbox","ff1886c3-2edd-4af5-9244-38b504eae335","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"GSPO DevOps","60cb7799-122a-43f4-b01d-1d06d7d1b906","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"gtax-sysval-ai","80ab90e2-da9c-4d61-9fcc-e5a30e0cb3d2","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"GTS Cloud Communication App","3c05de1a-cec0-4e18-be9f-68076e31756e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"HDMT-Azure","1772c20c-faf8-43a0-aa63-714ce7ae6173","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"hosting-ai-sandbox","1c7c2989-3f72-4947-82e7-4a0177af0028","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"HPC-Windows-DEV","8f724feb-4d71-4ece-aac8-438c5e6374c5","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"HPC-WindowsAutomation-Prod","8b587252-ce84-4f28-bcbd-4b6c51c8b129","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"HRGS PSO Quality And Analytics","3447b3fe-fe67-4de0-a06a-0c67da0c8792","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"hspe_sws_ada_mlops","d0600448-0e51-4e1c-b807-720839737daa","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"HTR-Data Lake-PreProd","15f3217a-60c2-43d3-a6e6-a4c56857eba8","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IAM Microservices Internal","dac05d4e-3df4-4b79-b0c7-1bf5ad14d838","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IAM Microservices Internal PP","63a53471-bb67-4409-94ee-4a688374f61a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IAM_Microservices","1f436ceb-5b75-4fa1-9729-7641dc9b5120","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IAO  BI Platform","61a904da-7227-486e-bb5e-77d53cb8cad9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IAPM-AI","8c2dbda0-e821-4d45-bd28-4db827022b96","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"iBEMS Azure","0cbb5513-1753-4c7b-ae62-85dec24ac585","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"iconsole","a076231a-805e-43d7-a650-3652b342f723","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","IAP=39192"
"ICS_Wi-Fi_Messenger","0c36656d-d883-4415-882e-420d43a28f0e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ICS_WiFi_Messenger_DEV","ddb81d0f-5ca7-4f15-9953-21bd29078cae","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"idaslakeloader","c2cf4403-dfe3-4d2a-ada2-bfaca99e7cfb","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IDC Azure","d1f5cac2-94c1-4c74-a1d1-bbf89f86cc62","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IDC ISR G-AIaaS","56c62eed-ea56-462e-a801-0113275f7470","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ideas-app","f8cff114-3e72-4b43-accc-bc1d606b9f22","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IF M2R DEV","2b6f2a57-a027-45b0-8f94-0676b31fbd7a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IF M2R PROD","f4ebeb55-08b6-421b-a2d6-8232cd536924","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IF M2R QA","ab1cafbd-f000-4511-9b72-7fe222a1546f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IF SC DEV","af90a632-6b18-4282-821b-ad5244aa97f1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-cda-dev1","b92fb884-d74e-4a5f-a2ac-929a3392ba46","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-cda-m2","d80c1c85-0a9b-4585-be7d-2b0bc9abfaf6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-cda-m4","14518548-fdfd-4d84-b2f2-561db8c21ff4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-cda-m7","2ac50258-9736-4081-b667-57e4512e4c87","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-cda-qa","c978328a-80a8-45a6-ab11-e40cceeb5817","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IF-Central-Data-Store-Prod","8ffb2b66-3fcd-491f-9a68-0852f560d782","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"if-deo-dev1","4bd0cbdb-d57a-4c9b-bd6e-89956bd74f69","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-deo-m2","529731f7-85e8-4adb-8fc7-112ef2a3c738","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-deo-m4","46a069a3-3b76-44be-a2a5-69187cf551b3","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-deo-m7","3b61d671-7809-47e0-8cca-87107fcde063","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IF-DEO-PREPROD","c2d6eb2f-23cb-47e3-8f26-ce6b52eddb64","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-deo-prod","c528d18b-9737-41c2-a3c9-ff0abcbb3180","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"if-deo-qa","a6b9494b-33d0-4daf-8696-a1030c89a258","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-finance-dev","f109177e-aade-4f9b-aedf-bc6445c248f5","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-finance-dev1","6b1388f9-ab1d-4a92-aa82-8c55fb39f335","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-finance-m4","41dd48c1-5ea8-4b4f-9b8b-fe1ad0167f57","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-finance-m7","dd386f32-fcdc-4275-8290-0d27b8e2bd0f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-finance-prod","80f276eb-84e5-4938-aa7e-864d5bd28397","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"if-finance-qa","d30a9113-0892-4b25-b9fa-20693bb5b78c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-foundry-services","52e5f45b-ee66-4a2a-ba98-2f2989609ca4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-foundryfac-preprod","0fff21f7-eb17-4951-8e05-ef6518752b07","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-foundryfac-prod","ebed58f2-92a8-441f-9b47-b3c84caa6723","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"if-foundryfac-qa","ae4089ab-337f-43e2-8549-193bae49eb68","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-gsco-biz-zone-preprod","b7713e16-7845-47b3-befe-50e1fafbd1c9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-gsco-biz-zone-prod","b6726434-9aaf-4336-814e-d9e3a1f9a161","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"if-m2r-dev1","24ff3375-039a-4a0f-8a47-d25f76068dd1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-m2r-m2","a0e6f432-0e4d-4d0d-a23d-3a6d6b30657b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-m2r-m4","806f4701-e391-4ce4-96b8-184c1a9a2898","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-m2r-m7","3ffbc459-ddd8-4fb0-88c5-816beef4c299","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-mdata-qa","8dcd0713-af7a-454e-bc47-6e7d6aca1a82","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-sc-m2","3e614c48-a418-444c-b150-a94cd095bdaa","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-sc-m4","549a0e70-d905-409a-b42e-9ac45ac69d99","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-sc-m7","9ab4a6cb-53dc-4b20-a021-5f3ffc8cd79d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-sc-qa","da4d20db-9c4a-41fb-ac11-e4744526f61c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"if-schain-prod","c8108cc4-3242-4730-9206-016518d87004","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"if-schain-qa","6fab99b9-59a9-4929-b492-beec23e2bba7","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IFL AI Lab Foundation Models","da7f88b9-6b15-4c6e-b278-cf065b8aad05","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"IFL IT - Azure Commercial","6f32cbff-3372-4940-8ea9-6ecfb09b9d87","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ifportal30","7e61255c-0bae-46d8-a634-03a3fea695b6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ifsdaops","fe9ea502-b9cc-462b-a430-3e76456f3632","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IGK Azure DevOps","72019ce8-5f4d-4900-9f71-22b48cc4dc79","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IHMP","458123ec-837b-45d6-bded-8bea23c72d74","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IL Azure OpenAI Services","33c65a99-a45e-47ee-a82f-c0f6495aa565","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"impartner","df3d0bcd-c6bc-403d-95b8-d313df411d7c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"infa-cdq-prod","18affb5c-a261-4ca8-9b8f-b771632b4c3b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Informatica Cloud Data Quality","42e7d665-ffb6-4dca-8e87-275664b5080d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Information Security - CORP","be0f3cef-93a9-45aa-909b-856f194effdc","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Infosec GCR","fbc43d6e-c4e9-431a-bfa2-fd3bc917be5b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"InfoSec_Storage","fcbd738f-fd9f-492b-9d3d-6cb3736f2aad","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"infosec-azure-openai","1ba2f465-99cb-4118-8e74-14e99d3ff17e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"inop automation","52487f2b-1bf0-4f4f-ae40-a4fe40774029","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"integ-agent","28a8aa1c-e727-49d3-a42c-dd10d8e6267f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Integrated3CRoadmap","09b9d9e8-71f4-4157-8aea-33b3e540f9ff","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Application Portfolio Management","72db905f-8667-4eda-acbd-55bb850d9c72","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
