"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
,"Finance Analytics - IT Managed","833d9b8c-dd3f-47a3-9f2f-bbb8e8f6af01",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics - IT Managed","833d9b8c-dd3f-47a3-9f2f-bbb8e8f6af01",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics - IT Managed","833d9b8c-dd3f-47a3-9f2f-bbb8e8f6af01",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m2","a0e6f432-0e4d-4d0d-a23d-3a6d6b30657b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m2","a0e6f432-0e4d-4d0d-a23d-3a6d6b30657b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m2","a0e6f432-0e4d-4d0d-a23d-3a6d6b30657b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m2","a0e6f432-0e4d-4d0d-a23d-3a6d6b30657b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"FCE Production","99007474-312a-4952-993b-0a9806a2a92a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IF - Central Data Store - PreProd","553a4a5e-bf5f-4338-aae4-f00946141cf2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"if-kv-smg-dev1-hl","if-m2r-dev1","24ff3375-039a-4a0f-8a47-d25f76068dd1","if-rg-smg-dev1-hl","westus","/subscriptions/24ff3375-039a-4a0f-8a47-d25f76068dd1/resourceGroups/if-rg-smg-dev1-hl/providers/Microsoft.KeyVault/vaults/if-kv-smg-dev1-hl","https://if-kv-smg-dev1-hl.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","iac-tool=terraform; business_entity=if; business_tier=tier3; environment=dev1; infra-as-code=true; project_id=smg","Configured (1 setting(s))"
,"if-m2r-dev1","24ff3375-039a-4a0f-8a47-d25f76068dd1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-dev1","24ff3375-039a-4a0f-8a47-d25f76068dd1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-dev1","24ff3375-039a-4a0f-8a47-d25f76068dd1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-dev1","24ff3375-039a-4a0f-8a47-d25f76068dd1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m7","3ffbc459-ddd8-4fb0-88c5-816beef4c299",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m7","3ffbc459-ddd8-4fb0-88c5-816beef4c299",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m7","3ffbc459-ddd8-4fb0-88c5-816beef4c299",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m7","3ffbc459-ddd8-4fb0-88c5-816beef4c299",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance PreProd","00b6a92f-3d41-47da-b131-a49878acd644",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-qa","64185b88-daf1-483c-85ca-2439a8151d1e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-prod","3ff6c00c-9fcc-43dc-b0e7-c88f16a04090",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Finance Analytics","f128a971-efb7-4d72-a138-43fdebee17f5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m4","806f4701-e391-4ce4-96b8-184c1a9a2898",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m4","806f4701-e391-4ce4-96b8-184c1a9a2898",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m4","806f4701-e391-4ce4-96b8-184c1a9a2898",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m4","806f4701-e391-4ce4-96b8-184c1a9a2898",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-m2r-m4","806f4701-e391-4ce4-96b8-184c1a9a2898",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Information Security - CORP","be0f3cef-93a9-45aa-909b-856f194effdc",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Infosec GCR","fbc43d6e-c4e9-431a-bfa2-fd3bc917be5b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"infa-cdq-prod","18affb5c-a261-4ca8-9b8f-b771632b4c3b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"inop automation","52487f2b-1bf0-4f4f-ae40-a4fe40774029",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
